ID,SOP_Type,SOP_Number,Item_Number,Item_Description,QTY,UOfM,Extended_Cost,Extended_Price,Unit_Cost,Unit_Price,Customer_Number,Document_Date,Requested_Ship_Date,Item_Class,Document_Status,Last Payment_Amount,SalespersonID,Posting_Status,Total_SalesYTD,Revenue,Margin,LostOnSale,MarginBucket,ActualSales,RequestedMonth,RequestedYear
INV04499_L-3068,Invoice,INV04499,L-3068,N&A Lemon FL,401.1,KG,5330.62,8455.19,13.29,21.08,DOS PINOS,43748,43748,FLAVOR,Posted,1006.32,LSANTIAGO,Posted,1108706.21,3124.57,0.369544623,Normal Revenue,More than 30%,8455.19,10,2019
INV04499_SB,Invoice,INV04499,SB,Sample Box,1,Each,0,1.5,0,1.5,DOS PINOS,43748,43748,NON-INV,Posted,1006.32,LSANTIAGO,Posted,1108706.21,1.5,1,Normal Revenue,More than 30%,1.5,10,2019
INV04499_DUCA-F,Invoice,INV04499,DUCA-F,DUCA-F (EX FAUCA),1,Each,0,40,0,40,DOS PINOS,43748,43748,NON-INV,Posted,1006.32,LSANTIAGO,Posted,1108706.21,40,1,Normal Revenue,More than 30%,40,10,2019
INV04500_L-3070,Invoice,INV04500,L-3070,N&A Blueberry FL,315.2,KG,2067.71,4718.54,6.56,14.97,DOS PINOS,43748,43748,FLAVOR,Posted,1006.32,LSANTIAGO,Posted,1108706.21,2650.83,0.5617903,Normal Revenue,More than 30%,4718.54,10,2019
INV04502_B-1237,Invoice,INV04502,B-1237,N&A Fruit Punch FL Juice Base,90,GAL,1052.1,2159.1,11.69,23.99,NEVADA,43749,43749,FJB,Posted,12447.79,LSANTIAGO,Posted,1761785.05,1107,0.512713631,Normal Revenue,More than 30%,2159.1,10,2019
INV04502_SB,Invoice,INV04502,SB,Sample Box,1,Each,0,1.5,0,1.5,NEVADA,43749,43749,NON-INV,Posted,12447.79,LSANTIAGO,Posted,1761785.05,1.5,1,Normal Revenue,More than 30%,1.5,10,2019
INV04503_B-1434,Invoice,INV04503,B-1434,N&A Apple FJB,1517.14,KG,4734.45,6766.44,3.12,4.46,NEVADA,43749,43749,FJB,Posted,12447.79,LSANTIAGO,Posted,1761785.05,2031.99,0.300304148,Normal Revenue,More than 30%,6766.44,10,2019
INV04503_SB,Invoice,INV04503,SB,Sample Box,1,Each,0,1.5,0,1.5,NEVADA,43749,43749,NON-INV,Posted,12447.79,LSANTIAGO,Posted,1761785.05,1.5,1,Normal Revenue,More than 30%,1.5,10,2019
INV04504_B-1451,Invoice,INV04504,B-1451,N&A Peach FJB,1017.5,KG,2837.71,4120.88,2.79,4.05,NEVADA,43749,43749,FJB,Posted,12447.79,LSANTIAGO,Posted,1761785.05,1283.17,0.31138252,Normal Revenue,More than 30%,4120.88,10,2019
INV04504_SB,Invoice,INV04504,SB,Sample Box,1,Each,0,1.5,0,1.5,NEVADA,43749,43749,NON-INV,Posted,12447.79,LSANTIAGO,Posted,1761785.05,1.5,1,Normal Revenue,More than 30%,1.5,10,2019
INV04505_B-1434,Invoice,INV04505,B-1434,N&A Apple FJB,1003.27,KG,3130.21,4474.58,3.12,4.46,NEVADA,43749,43749,FJB,Posted,12447.79,LSANTIAGO,Posted,1761785.05,1344.37,0.300446075,Normal Revenue,More than 30%,4474.58,10,2019
INV04505_SB,Invoice,INV04505,SB,Sample Box,1,Each,0,1.5,0,1.5,NEVADA,43749,43749,NON-INV,Posted,12447.79,LSANTIAGO,Posted,1761785.05,1.5,1,Normal Revenue,More than 30%,1.5,10,2019
INV04506_B-1506,Invoice,INV04506,B-1506,N&A Pear FJB,3014.97,KG,8714.29,13446.77,2.89,4.46,NEVADA,43749,43749,FJB,Posted,12447.79,LSANTIAGO,Posted,1761785.05,4732.48,0.351941767,Normal Revenue,More than 30%,13446.77,10,2019
INV04506_SB,Invoice,INV04506,SB,Sample Box,1,Each,0,1.5,0,1.5,NEVADA,43749,43749,NON-INV,Posted,12447.79,LSANTIAGO,Posted,1761785.05,1.5,1,Normal Revenue,More than 30%,1.5,10,2019
INV04507_I-170037A,Invoice,INV04507,I-170037A,"Lemon Juice Concentrate, 400 GPL, Less t",253.39,KG,557.46,815.92,2.2,3.22,PANAJUGO,43749,43749,RE-SALE,Posted,2.74,LSANTIAGO,Posted,135891.89,258.46,0.316771252,Normal Revenue,More than 30%,815.92,10,2019
INV04508_I-170061A,Invoice,INV04508,I-170061A,Apple Juice Concentrate 70 Brix,275,kG,445.5,522.5,1.62,1.9,PANAJUGO,43749,43749,RE-SALE,Posted,2.74,LSANTIAGO,Posted,135891.89,77,0.147368421,Normal Revenue,Between 10% and 20%,522.5,10,2019
INV04497_L-2025,Invoice,INV04497,L-2025,N&A Tropical Juice FL Emuls,3046.5,KG,18035.28,27357.57,5.92,8.98,LASCO,43749,43749,EMULSION,Posted,77970,RGAYNOR,Posted,5887915.37,9322.29,0.340757238,Normal Revenue,More than 30%,27357.57,10,2019
INV04497_L-1989,Invoice,INV04497,L-1989,N&A Mandarin Juice FL Emuls,2060,KG,16150.4,30797,7.84,14.95,LASCO,43749,43749,EMULSION,Posted,77970,RGAYNOR,Posted,5887915.37,14646.6,0.475585284,Normal Revenue,More than 30%,30797,10,2019
INV04497_L-2101,Invoice,INV04497,L-2101,N&A Straw Melon Juice Emuls,2281.4,KG,14806.28,34426.33,6.49,15.09,LASCO,43749,43749,EMULSION,Posted,77970,RGAYNOR,Posted,5887915.37,19620.05,0.569914074,Normal Revenue,More than 30%,34426.33,10,2019
INV04497_L-2104,Invoice,INV04497,L-2104,NAT Cranberry WONF Juice FL,1631.8,KG,8386.26,8974.9,5.14,5.5,LASCO,43749,43749,FLAVOR,Posted,77970,RGAYNOR,Posted,5887915.37,588.64,0.06558736,Normal Revenue,Between 0% and 10%,8974.9,10,2019
INV04497_L-3138,Invoice,INV04497,L-3138,N&A Grape Juice FL,1020,KG,6120,9037.2,6,8.86,LASCO,43749,43749,FLAVOR,Posted,77970,RGAYNOR,Posted,5887915.37,2917.2,0.322799097,Normal Revenue,More than 30%,9037.2,10,2019
INV04497_E-0107,Invoice,INV04497,E-0107,N&A Guava Pineapple FL Emulsion,2048.16,KG,9029.98,21177.97,4.41,10.34,LASCO,43749,43749,EMULSION,Posted,77970,RGAYNOR,Posted,5887915.37,12147.99,0.573614468,Normal Revenue,More than 30%,21177.97,10,2019
INV04497_L-2276,Invoice,INV04497,L-2276,NAT Cran Strawberry FL WONF,1520,KG,7615.2,8770.4,5.01,5.77,LASCO,43749,43749,FLAVOR,Posted,77970,RGAYNOR,Posted,5887915.37,1155.2,0.131715771,Normal Revenue,Between 10% and 20%,8770.4,10,2019
INV04497_D-7746,Invoice,INV04497,D-7746,Vitamin and Mineral Juice Blend (F),2100,KG,11044.25,18564,5.26,8.84,LASCO,43749,43749,DRY BLEND,Posted,77970,RGAYNOR,Posted,5887915.37,7519.75,0.405071644,Normal Revenue,More than 30%,18564,10,2019
INV04497_L-3797,Invoice,INV04497,L-3797,N&A Strawberry Banana FL,413.4,KG,3042.63,5936.42,7.36,14.36,LASCO,43749,43749,FLAVOR,Posted,77970,RGAYNOR,Posted,5887915.37,2893.79,0.487463825,Normal Revenue,More than 30%,5936.42,10,2019
INV04497_L-1688,Invoice,INV04497,L-1688,NAT Cloud Emuls,2032.86,KG,8558.34,13965.75,4.21,6.87,LASCO,43749,43749,EMULSION,Posted,77970,RGAYNOR,Posted,5887915.37,5407.41,0.387190806,Normal Revenue,More than 30%,13965.75,10,2019
INV04497_L-2013,Invoice,INV04497,L-2013,Nat Pomegranate Passion FL,612,KG,5348.88,12148.2,8.74,19.85,LASCO,43749,43749,FLAVOR,Posted,77970,RGAYNOR,Posted,5887915.37,6799.32,0.559697733,Normal Revenue,More than 30%,12148.2,10,2019
INV04497_SB,Invoice,INV04497,SB,Sample Box,1,Each,0,1.5,0,1.5,LASCO,43749,43749,NON-INV,Posted,77970,RGAYNOR,Posted,5887915.37,1.5,1,Normal Revenue,More than 30%,1.5,10,2019
INV04510_L-1688,Invoice,INV04510,L-1688,NAT Cloud Emuls,518.18,KG,2181.54,3010.63,4.21,5.81,SM JALEEL,43749,43749,EMULSION,Posted,160606.4,ASTANZIOLA,Posted,7852497.22,829.09,0.275387543,Normal Revenue,Between 30% and 30%,3010.63,10,2019
INV04510_SB,Invoice,INV04510,SB,Sample Box,1,Each,0,1.5,0,1.5,SM JALEEL,43749,43749,NON-INV,Posted,160606.4,ASTANZIOLA,Posted,7852497.22,1.5,1,Normal Revenue,More than 30%,1.5,10,2019
INV04712_D-7774,Invoice,INV04712,D-7774,Malt Extract (Light),400,KG,560,764,1.4,1.91,NEVADA,43854,43854,RE-SALE,Posted,12447.79,LSANTIAGO,Posted,1761785.05,204,0.267015707,Normal Revenue,Between 30% and 30%,764,1,2020
INV04713_D-7774,Invoice,INV04713,D-7774,Malt Extract (Light),800,KG,1120,1528,1.4,1.91,NEVADA,43854,43854,RE-SALE,Posted,12447.79,LSANTIAGO,Posted,1761785.05,408,0.267015707,Normal Revenue,Between 30% and 30%,1528,1,2020
INV04714_D-7774,Invoice,INV04714,D-7774,Malt Extract (Light),500,KG,700,955,1.4,1.91,NEVADA,43854,43854,RE-SALE,Posted,12447.79,LSANTIAGO,Posted,1761785.05,255,0.267015707,Normal Revenue,Between 30% and 30%,955,1,2020
INV04715_D-7564,Invoice,INV04715,D-7564,Stabilizer Blend,294.84,KG,3140.05,6017.68,10.65,20.41,NEVADA,43854,43854,RE-SALE,Posted,12447.79,LSANTIAGO,Posted,1761785.05,2877.63,0.478195916,Normal Revenue,More than 30%,6017.68,1,2020
INV04715_L-1752,Invoice,INV04715,L-1752,N&A Avena Spice Type FL,415.8,KG,7068.6,11546.77,17,27.77,NEVADA,43854,43854,FLAVOR,Posted,12447.79,LSANTIAGO,Posted,1761785.05,4478.17,0.387828804,Normal Revenue,More than 30%,11546.77,1,2020
INV04491_L-4122,Invoice,INV04491,L-4122,Sabor Tropical,1224.443,KG,7150.74,10811.83,5.84,8.83,BELIV LLC,43761,43761,FLAVOR,Posted,12451.87,BDECLARK,Posted,132399.12,3661.09,0.338618902,Normal Revenue,More than 30%,10811.83,10,2019
INV04520_L-4043,Invoice,INV04520,L-4043,Sabor Tropical,1995.6,KG,4280.56,23528.12,2.15,11.79,"CBC INTL, S.A.",43759,43759,FLAVOR,Posted,178332.58,BDECLARK,Posted,3774926.5,19247.56,0.818066212,Normal Revenue,More than 30%,23528.12,10,2019
INV04520_L-3899,Invoice,INV04520,L-3899,Solucion de Color para Tropical,1103.76,KG,1247.25,6291.43,1.13,5.7,"CBC INTL, S.A.",43759,43759,FLAVOR,Posted,178332.58,BDECLARK,Posted,3774926.5,5044.18,0.801754132,Normal Revenue,More than 30%,6291.43,10,2019
INV04520_D-7820,Invoice,INV04520,D-7820,Mezcla de Preservantes y Edulcorantes para Tropical (F),2716.44,KG,19875.29,24176.32,7.32,8.9,"CBC INTL, S.A.",43759,43759,DRY BLEND,Posted,178332.58,BDECLARK,Posted,3774926.5,4301.03,0.177902592,Normal Revenue,Between 10% and 20%,24176.32,10,2019
INV04520_L-4044,Invoice,INV04520,L-4044,Sabor Manzana,1817.1,KG,7869.48,29618.73,4.33,16.3,"CBC INTL, S.A.",43759,43759,FLAVOR,Posted,178332.58,BDECLARK,Posted,3774926.5,21749.25,0.734307312,Normal Revenue,More than 30%,29618.73,10,2019
INV04520_L-3904,Invoice,INV04520,L-3904,Solucion de Color para Manzana,937.9,KG,1294.3,5580.51,1.38,5.95,"CBC INTL, S.A.",43759,43759,FLAVOR,Posted,178332.58,BDECLARK,Posted,3774926.5,4286.21,0.768067793,Normal Revenue,More than 30%,5580.51,10,2019
INV04520_D-7818,Invoice,INV04520,D-7818,Mezcla de Preservantes y  Edulorantes para Manzana (F),1651.8,KG,29765.1,40849.01,18.02,24.73,"CBC INTL, S.A.",43759,43759,DRY BLEND,Posted,178332.58,BDECLARK,Posted,3774926.5,11083.91,0.271338522,Normal Revenue,Between 30% and 30%,40849.01,10,2019
INV04526_L-1688,Invoice,INV04526,L-1688,NAT Cloud Emuls,10.7,KG,45.05,0,4.21,0,SOCOSANI,43759,43759,EMULSION,Posted,9310,NSUAREZ,Posted,27664.14,-45.05,0,Lost on Sale,Between 0% and 10%,0,10,2019
INV04526_I-030022A,Invoice,INV04526,I-030022A,Malic Acid,2.7,KG,6.53,0,2.42,0,SOCOSANI,43759,43759,RE-SALE,Posted,9310,NSUAREZ,Posted,27664.14,-6.53,0,Lost on Sale,Between 0% and 10%,0,10,2019
INV04526_L-4262,Invoice,INV04526,L-4262,Sabor Kiwi,1,KG,23.05,0,23.05,0,SOCOSANI,43759,43759,FLAVOR,Posted,9310,NSUAREZ,Posted,27664.14,-23.05,0,Lost on Sale,Between 0% and 10%,0,10,2019
INV04526_L-4261,Invoice,INV04526,L-4261,Sabor Manzana,0.5,KG,13.77,0,27.54,0,SOCOSANI,43759,43759,FLAVOR,Posted,9310,NSUAREZ,Posted,27664.14,-13.77,0,Lost on Sale,Between 0% and 10%,0,10,2019
INV04526_L-4245,Invoice,INV04526,L-4245,Sabor Hierba Luisa,4,KG,30.72,0,7.68,0,SOCOSANI,43759,43759,FLAVOR,Posted,9310,NSUAREZ,Posted,27664.14,-30.72,0,Lost on Sale,Between 0% and 10%,0,10,2019
INV04526_D-7872,Invoice,INV04526,D-7872,FISA Natural Sweet Flavor (F),0.575,KG,21.66,0,37.67,0,SOCOSANI,43759,43759,DRY BLEND,Posted,9310,NSUAREZ,Posted,27664.14,-21.66,0,Lost on Sale,Between 0% and 10%,0,10,2019
INV04491_L-4280,Invoice,INV04491,L-4280,Sabor Manzana,619.14,KG,5467.01,8624.62,8.83,13.93,BELIV LLC,43761,43761,FLAVOR,Posted,12451.87,BDECLARK,Posted,132399.12,3157.61,0.36611584,Normal Revenue,More than 30%,8624.62,10,2019
INV04491_L-4123,Invoice,INV04491,L-4123,Solucion de Color para Tropical,323.734,KG,1832.33,1722.26,5.66,5.32,BELIV LLC,43761,43761,FLAVOR,Posted,12451.87,BDECLARK,Posted,132399.12,-110.07,-0.063910211,Lost on Sale,Less than 0%,1722.26,10,2019
INV04491_L-4124,Invoice,INV04491,L-4124,Solucion de Color para Manzana,303.28,KG,1831.81,1780.25,6.04,5.87,BELIV LLC,43761,43761,FLAVOR,Posted,12451.87,BDECLARK,Posted,132399.12,-51.56,-0.028962224,Lost on Sale,Less than 0%,1780.25,10,2019
INV04531_B-1029,Invoice,INV04531,B-1029,N&A Fruit Punch FL Juice Base,2037.24,KG,5801.6,8189.7,2.85,4.02,SM JALEEL,43762,43762,FJB,Posted,160606.4,ASTANZIOLA,Posted,7852497.22,2388.1,0.291597983,Normal Revenue,Between 30% and 30%,8189.7,10,2019
INV04531_B-1008,Invoice,INV04531,B-1008,N&A Guava Pina FL Juice Base,15206.4,KG,43181.95,90326.02,2.84,5.94,SM JALEEL,43762,43762,FJB,Posted,160606.4,ASTANZIOLA,Posted,7852497.22,47144.07,0.521932329,Normal Revenue,More than 30%,90326.02,10,2019
INV04519_B-1512,Invoice,INV04519,B-1512,N&A Zarzamora FJB,82.08,KG,188.78,398.91,2.3,4.86,PANAJUGO,43762,43762,FJB,Posted,2.74,LSANTIAGO,Posted,135891.89,210.13,0.526760422,Normal Revenue,More than 30%,398.91,10,2019
INV04534_L-3513,Invoice,INV04534,L-3513,Ponche N&A Type Flavor,200,GAL,2007.61,2120,10.04,10.6,CONTINENTAL LLC,43762,43762,EMULSION,Posted,2159.86,,Posted,418215.64,112.39,0.053014151,Normal Revenue,Between 0% and 10%,2120,10,2019
INV04534_L-4269,Invoice,INV04534,L-4269,N&A Uva Berry Type FL (CF-3100450),30,GAL,535.74,1041.6,17.86,34.72,CONTINENTAL LLC,43762,43762,FLAVOR,Posted,2159.86,,Posted,418215.64,505.86,0.485656682,Normal Revenue,More than 30%,1041.6,10,2019
INV04534_L-3554,Invoice,INV04534,L-3554,China Flavor Nat,300,GAL,6060,6999,20.2,23.33,CONTINENTAL LLC,43762,43762,EMULSION,Posted,2159.86,,Posted,418215.64,939,0.134162023,Normal Revenue,Between 10% and 20%,6999,10,2019
INV04531_SB,Invoice,INV04531,SB,Sample Box,1,Each,0,1.5,0,1.5,SM JALEEL,43762,43762,NON-INV,Posted,160606.4,ASTANZIOLA,Posted,7852497.22,1.5,1,Normal Revenue,More than 30%,1.5,10,2019
INV04532_L-1841,Invoice,INV04532,L-1841,N&A Apple FL,200,KG,1324,2692,6.62,13.46,SM JALEEL,43762,43762,FLAVOR,Posted,160606.4,ASTANZIOLA,Posted,7852497.22,1368,0.508172363,Normal Revenue,More than 30%,2692,10,2019
INV04532_L-1688,Invoice,INV04532,L-1688,NAT Cloud Emuls,99.65,KG,411.55,578.97,4.13,5.81,SM JALEEL,43762,43762,EMULSION,Posted,160606.4,ASTANZIOLA,Posted,7852497.22,167.42,0.289168696,Normal Revenue,Between 30% and 30%,578.97,10,2019
INV04532_E-0158,Invoice,INV04532,E-0158,N&A Guava Pineapple FL Emls,1001.62,KG,4897.92,8463.69,4.89,8.45,SM JALEEL,43762,43762,EMULSION,Posted,160606.4,ASTANZIOLA,Posted,7852497.22,3565.77,0.421302056,Normal Revenue,More than 30%,8463.69,10,2019
INV04532_SB,Invoice,INV04532,SB,Sample Box,1,Each,0,1.5,0,1.5,SM JALEEL,43762,43762,NON-INV,Posted,160606.4,ASTANZIOLA,Posted,7852497.22,1.5,1,Normal Revenue,More than 30%,1.5,10,2019
INV04533_L-1688,Invoice,INV04533,L-1688,NAT Cloud Emuls,518.18,KG,2140.09,3010.63,4.13,5.81,SM JALEEL,43762,43762,EMULSION,Posted,160606.4,ASTANZIOLA,Posted,7852497.22,870.54,0.289155426,Normal Revenue,Between 30% and 30%,3010.63,10,2019
INV04534_E-0190,Invoice,INV04534,E-0190,Nat Orange FL Emls WONF,700,GAL,7158.84,9324,10.23,13.32,CONTINENTAL LLC,43762,43762,EMULSION,Posted,2159.86,,Posted,418215.64,2165.16,0.232213642,Normal Revenue,Between 30% and 30%,9324,10,2019
INV04534_L-3561,Invoice,INV04534,L-3561,Passion Fruit Nat Flavor WONF,130,GAL,1315.9,2828.8,10.12,21.76,CONTINENTAL LLC,43762,43762,EMULSION,Posted,2159.86,,Posted,418215.64,1512.9,0.534820419,Normal Revenue,More than 30%,2828.8,10,2019
INV04534_E-0214,Invoice,INV04534,E-0214,Fruit Punch N&A Type Flavor (CF-3100547),130,GAL,1154.63,2187.9,8.88,16.83,CONTINENTAL LLC,43762,43762,EMULSION,Posted,2159.86,,Posted,418215.64,1033.27,0.472265643,Normal Revenue,More than 30%,2187.9,10,2019
INV04534_L-3558,Invoice,INV04534,L-3558,Guava Pina Nat Flavor WONF,100,GAL,955.04,1602,9.55,16.02,CONTINENTAL LLC,43762,43762,EMULSION,Posted,2159.86,,Posted,418215.64,646.96,0.403845194,Normal Revenue,More than 30%,1602,10,2019
INV04534_L-3560,Invoice,INV04534,L-3560,Parcha Nat Type Flavor,300,GAL,2399.76,4566,8,15.22,CONTINENTAL LLC,43762,43762,EMULSION,Posted,2159.86,,Posted,418215.64,2166.24,0.474428384,Normal Revenue,More than 30%,4566,10,2019
INV04534_L-3567,Invoice,INV04534,L-3567,Kiwi Strawberry Nat Flavor WONF,35,GAL,556.47,980.7,15.9,28.02,CONTINENTAL LLC,43762,43762,EMULSION,Posted,2159.86,,Posted,418215.64,424.23,0.43257877,Normal Revenue,More than 30%,980.7,10,2019
INV04534_L-3559,Invoice,INV04534,L-3559,Limon Flavor Nat,130,GAL,2629.72,3554.2,20.23,27.34,CONTINENTAL LLC,43762,43762,EMULSION,Posted,2159.86,,Posted,418215.64,924.48,0.260109167,Normal Revenue,Between 30% and 30%,3554.2,10,2019
INV04535_L-3471,Invoice,INV04535,L-3471,N&A Tangerine Strawberry Emulsion,258.31,KG,1815.92,2905.99,7.03,11.25,SM JALEEL,43767,43767,EMULSION,Posted,160606.4,ASTANZIOLA,Posted,7852497.22,1090.07,0.375111408,Normal Revenue,More than 30%,2905.99,10,2019
INV04535_SB,Invoice,INV04535,SB,Sample Box,1,Each,0,1.5,0,1.5,SM JALEEL,43767,43767,NON-INV,Posted,160606.4,ASTANZIOLA,Posted,7852497.22,1.5,1,Normal Revenue,More than 30%,1.5,10,2019
INV04494_B-1266,Invoice,INV04494,B-1266,NAT Orange WONF FL Juice Base,2000,GAL,27335.68,29120,13.67,14.56,BONLAC,43763,43763,FJB,Posted,320188.32,LSANTIAGO,Posted,8464367.53,1784.32,0.061274725,Normal Revenue,Between 0% and 10%,29120,10,2019
INV04494_SB,Invoice,INV04494,SB,Sample Box,1,Each,0,1.5,0,1.5,BONLAC,43763,43763,NON-INV,Posted,320188.32,LSANTIAGO,Posted,8464367.53,1.5,1,Normal Revenue,More than 30%,1.5,10,2019
INV04525_L-3636,Invoice,INV04525,L-3636,N&A Strawberry FL Emls,39.556,kg,214.39,465.97,5.42,11.78,BONLAC,43763,43763,EMULSION,Posted,320188.32,LSANTIAGO,Posted,8464367.53,251.58,0.539906003,Normal Revenue,More than 30%,465.97,10,2019
INV04525_SB,Invoice,INV04525,SB,Sample Box,1,Each,0,1.5,0,1.5,BONLAC,43763,43763,NON-INV,Posted,320188.32,LSANTIAGO,Posted,8464367.53,1.5,1,Normal Revenue,More than 30%,1.5,10,2019
INV04527_B-1369,Invoice,INV04527,B-1369,N&A Apple FL Juice Base,1214.04,KG,4576.93,4127.74,3.77,3.4,CCN,43763,43763,FJB,Posted,16507.83,ASTANZIOLA,Posted,888799.68,-449.19,-0.108822261,Lost on Sale,Less than 0%,4127.74,10,2019
INV04527_D-7769,Invoice,INV04527,D-7769,B Vitamin Blend  (F),9,KG,91.35,362.16,10.15,40.24,CCN,43763,43763,DRY BLEND,Posted,16507.83,ASTANZIOLA,Posted,888799.68,270.81,0.747763419,Normal Revenue,More than 30%,362.16,10,2019
INV04527_L-3568,Invoice,INV04527,L-3568,Nat Orange FL Emulsion,108,KG,560.52,1161,5.19,10.75,CCN,43763,43763,EMULSION,Posted,16507.83,ASTANZIOLA,Posted,888799.68,600.48,0.517209302,Normal Revenue,More than 30%,1161,10,2019
INV04527_B-1369,Invoice,INV04527,B-1369,N&A Apple FL Juice Base,1612.68,KG,6079.8,5483.11,3.77,3.4,CCN,43763,43763,FJB,Posted,16507.83,ASTANZIOLA,Posted,888799.68,-596.69,-0.108823277,Lost on Sale,Less than 0%,5483.11,10,2019
INV04527_L-3568,Invoice,INV04527,L-3568,Nat Orange FL Emulsion,144,KG,747.36,1548,5.19,10.75,CCN,43763,43763,EMULSION,Posted,16507.83,ASTANZIOLA,Posted,888799.68,800.64,0.517209302,Normal Revenue,More than 30%,1548,10,2019
INV04527_DUCA-F,Invoice,INV04527,DUCA-F,DUCA-F (EX FAUCA),1,Each,0,40,0,40,CCN,43763,43763,NON-INV,Posted,16507.83,ASTANZIOLA,Posted,888799.68,40,1,Normal Revenue,More than 30%,40,10,2019
INV04528_B-1526,Invoice,INV04528,B-1526,Nat Mandarin FJB,1700,KG,8160,12529,4.8,7.37,CCN,43763,43763,FJB,Posted,16507.83,ASTANZIOLA,Posted,888799.68,4369,0.348710991,Normal Revenue,More than 30%,12529,10,2019
INV04537_D-7788,Invoice,INV04537,D-7788,Hollandia Stabilizer Blend 284-151-A,9071.9,KG,53977.81,69400.04,5.95,7.65,CANNEX,43767,43767,RE-SALE,Posted,66678.76,ASTANZIOLA,Posted,2195688.4,15422.23,0.222222206,Normal Revenue,Between 30% and 30%,69400.04,10,2019
INV04486_D-7603,Invoice,INV04486,D-7603,Cloud Stabilizer Blend (F),2000,KG,11112,17460,5.56,8.73,BONLAC,43769,43769,DRY BLEND,Posted,320188.32,LSANTIAGO,Posted,8464367.53,6348,0.363573883,Normal Revenue,More than 30%,17460,10,2019
INV04487_D-7603,Invoice,INV04487,D-7603,Cloud Stabilizer Blend (F),500,KG,2770,4365,5.54,8.73,BONLAC,43769,43769,DRY BLEND,Posted,320188.32,LSANTIAGO,Posted,8464367.53,1595,0.365406644,Normal Revenue,More than 30%,4365,10,2019
INV04715_D-7716,Invoice,INV04715,D-7716,2016 School Vitamin/Mineral Blend Part 2,75,KG,567,992.25,7.56,13.23,NEVADA,43854,43854,RE-SALE,Posted,12447.79,LSANTIAGO,Posted,1761785.05,425.25,0.428571429,Normal Revenue,More than 30%,992.25,1,2020
INV04715_L-1427,Invoice,INV04715,L-1427,N&A Chocolate FL,415.8,KG,2540.54,9056.12,6.11,21.78,NEVADA,43854,43854,FLAVOR,Posted,12447.79,LSANTIAGO,Posted,1761785.05,6515.58,0.719467057,Normal Revenue,More than 30%,9056.12,1,2020
INV04715_SB,Invoice,INV04715,SB,Sample Box,1,Each,0,1.5,0,1.5,NEVADA,43854,43854,NON-INV,Posted,12447.79,LSANTIAGO,Posted,1761785.05,1.5,1,Normal Revenue,More than 30%,1.5,1,2020
INV04717_SB,Invoice,INV04717,SB,Sample Box,1,Each,0,1.5,0,1.5,DOS PINOS,43854,43854,NON-INV,Posted,1006.32,LSANTIAGO,Posted,1108706.21,1.5,1,Normal Revenue,More than 30%,1.5,1,2020
INV04717_DUCA-F,Invoice,INV04717,DUCA-F,DUCA-F (EX FAUCA),1,Each,0,40,0,40,DOS PINOS,43854,43854,NON-INV,Posted,1006.32,LSANTIAGO,Posted,1108706.21,40,1,Normal Revenue,More than 30%,40,1,2020
INV05043_I-110016A,Invoice,INV05043,I-110016A,Orange Oil 5x Valencia Nat,32.65,KG,491.06,982.77,15.04,30.1,BONLAC,44011,44011,RE-SALE,Posted,320188.32,LSANTIAGO,Posted,8464367.53,491.71,0.500330698,Normal Revenue,More than 30%,982.77,6,2020
INV05044_B-1266,Invoice,INV05044,B-1266,NAT Orange WONF FL Juice Base,2000,GAL,26866.31,29120,13.43,14.56,BONLAC,44011,44011,FJB,Posted,320188.32,LSANTIAGO,Posted,8464367.53,2253.69,0.077393201,Normal Revenue,Between 0% and 10%,29120,6,2020
INV05044_SB,Invoice,INV05044,SB,Sample Box,1,Each,0,1.5,0,1.5,BONLAC,44011,44011,NON-INV,Posted,320188.32,LSANTIAGO,Posted,8464367.53,1.5,1,Normal Revenue,More than 30%,1.5,6,2020
INV05048_SD-1132,Invoice,INV05048,SD-1132,Nat Creamy Dark Chocolate Type SD (CF-3100036),100,KG,388,810,3.88,8.1,CONTINENTAL LLC,44008,44008,SPRAY DRY,Posted,2159.86,BDECLARK,Posted,418215.64,422,0.520987654,Normal Revenue,More than 30%,810,6,2020
INV05026_L-3836,Invoice,INV05026,L-3836,Sabor Tipo Leche,990.9,KG,12981.88,27002.03,13.1011,27.25,GLORIA,44008,44008,FLAVOR,Posted,12872.16,NSUAREZ,Posted,1097270.24,14020.15,0.519225777,Normal Revenue,More than 30%,27002.03,6,2020
INV05042_E-0119,Invoice,INV05042,E-0119,Nat Orange FL Emls,519.662,KG,3034.82,5789.03,5.84,11.14,DOS PINOS,44007,44007,EMULSION,Posted,1006.32,LSANTIAGO,Posted,1108706.21,2754.21,0.475763643,Normal Revenue,More than 30%,5789.03,6,2020
INV05042_DUCA-F,Invoice,INV05042,DUCA-F,DUCA-F (EX FAUCA),1,each,0,40,0,40,DOS PINOS,44007,44007,NON-INV,Posted,1006.32,LSANTIAGO,Posted,1108706.21,40,1,Normal Revenue,More than 30%,40,6,2020
INV05042_SB,Invoice,INV05042,SB,Sample Box,1,Each,0,1.5,0,1.5,DOS PINOS,44007,44007,NON-INV,Posted,1006.32,LSANTIAGO,Posted,1108706.21,1.5,1,Normal Revenue,More than 30%,1.5,6,2020
